ANIO,MES,FECHA,FOLIO,CONCESIONARIO,K_EMPRESA,EMPRESA,K_GRUPO,GRUPO,S_RESIDENCIAL_E,S_NO_RESIDENCIAL_E,S_TOTAL_E
2017,09,15SEP2017,100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"486,526","8,086","494,612"
2017,10,15OCT2017,100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"473,627","25,433","499,060"
2017,11,15NOV2017,100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"479,740","25,552","505,292"
2017,12,15DEC2017,100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"490,471","25,597","516,068"
2018,01,15JAN2018,100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"500,497","24,733","525,230"
2018,02,15FEB2018,100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"506,121","25,037","531,158"
2018,03,15MAR2018,100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"512,433","25,144","537,577"
2018,04,15APR2018,100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"517,813","25,400","543,213"
2018,05,15MAY2018,100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"525,038","25,733","550,771"
2018,06,15JUN2018,100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"529,808","25,347","555,155"
2018,07,15JUL2018,100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"530,932","24,902","555,834"
2018,08,15AUG2018,100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"532,682","24,859","557,541"
2018,09,15SEP2018,100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"534,816","26,471","561,287"
2018,10,15OCT2018,100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"540,928","26,240","567,168"
2018,11,15NOV2018,100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"549,393","26,045","575,438"
2018,12,15DEC2018,100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"556,704","25,694","582,398"
2019,01,15JAN2019,100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"566,237","25,332","591,569"
2019,02,15FEB2019,100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"570,542","25,220","595,762"
2019,03,15MAR2019,100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"577,629","25,231","602,860"
2019,04,15APR2019,100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"582,651","24,433","607,084"
2019,05,15MAY2019,100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"588,337","24,202","612,539"
2019,06,15JUN2019,100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"589,463","24,673","614,136"
2013,01,15JAN2013,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,740,,740
2013,02,15FEB2013,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,775,,775
2013,03,15MAR2013,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,807,,807
2013,04,15APR2013,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,857,,857
2013,05,15MAY2013,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,906,,906
2013,06,15JUN2013,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,957,,957
2013,07,15JUL2013,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"1,008",,"1,008"
2013,08,15AUG2013,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"1,060",,"1,060"
2013,09,15SEP2013,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"1,114",,"1,114"
2013,10,15OCT2013,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"1,168",,"1,168"
2013,11,15NOV2013,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"1,223",,"1,223"
2013,12,15DEC2013,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"1,267",,"1,267"
2014,01,15JAN2014,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"1,359",,"1,359"
2014,02,15FEB2014,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"1,374",,"1,374"
2014,03,15MAR2014,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"1,421",,"1,421"
2014,04,15APR2014,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"1,465",,"1,465"
2014,05,15MAY2014,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"1,527",,"1,527"
2014,06,15JUN2014,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"1,571",,"1,571"
2014,07,15JUL2014,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"1,625",,"1,625"
2014,08,15AUG2014,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"1,691",,"1,691"
2014,09,15SEP2014,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"1,755",,"1,755"
2014,10,15OCT2014,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"1,835",,"1,835"
2014,11,15NOV2014,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"1,892",,"1,892"
2014,12,15DEC2014,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"1,959",,"1,959"
2015,01,15JAN2015,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"2,051",,"2,051"
2015,02,15FEB2015,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"2,122",,"2,122"
2015,03,15MAR2015,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"2,196",,"2,196"
2015,04,15APR2015,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"2,176",,"2,176"
2015,05,15MAY2015,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"2,256",,"2,256"
2015,06,15JUN2015,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"2,390",,"2,390"
2015,07,15JUL2015,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"2,453",,"2,453"
2015,08,15AUG2015,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"2,521",,"2,521"
2015,09,15SEP2015,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"2,550",,"2,550"
2015,10,15OCT2015,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"2,642",,"2,642"
2015,11,15NOV2015,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"2,760",,"2,760"
2015,12,15DEC2015,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"2,979",,"2,979"
2016,01,15JAN2016,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"2,980",,"2,980"
2016,02,15FEB2016,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"2,838",,"2,838"
2016,03,15MAR2016,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"2,824",,"2,824"
2016,04,15APR2016,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"2,810",,"2,810"
2016,05,15MAY2016,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"2,803",,"2,803"
2016,06,15JUN2016,100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"2,813",,"2,813"
2018,10,15JAN2019,100704,"AVANTEL, S. DE R.L. DE C.V.",C053,AVANTEL,G009,AXTEL,,15,15
2018,11,15FEB2019,100704,"AVANTEL, S. DE R.L. DE C.V.",C053,AVANTEL,G009,AXTEL,,15,15
2018,12,15MAR2019,100704,"AVANTEL, S. DE R.L. DE C.V.",C053,AVANTEL,G009,AXTEL,,15,15
2019,01,15JAN2019,100704,"AVANTEL, S. DE R.L. DE C.V.",C053,AVANTEL,G009,AXTEL,,15,15
2019,02,15FEB2019,100704,"AVANTEL, S. DE R.L. DE C.V.",C053,AVANTEL,G009,AXTEL,,14,14
2019,03,15MAR2019,100704,"AVANTEL, S. DE R.L. DE C.V.",C053,AVANTEL,G009,AXTEL,,12,12
2019,04,15APR2019,100704,"AVANTEL, S. DE R.L. DE C.V.",C053,AVANTEL,G009,AXTEL,,13,13
2019,05,15MAY2019,100704,"AVANTEL, S. DE R.L. DE C.V.",C053,AVANTEL,G009,AXTEL,,13,13
2013,01,15JAN2013,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"10,509",,"10,509"
2013,02,15FEB2013,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"10,949",,"10,949"
2013,03,15MAR2013,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"11,345",,"11,345"
2013,04,15APR2013,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"11,985",,"11,985"
2013,05,15MAY2013,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"12,616",,"12,616"
2013,06,15JUN2013,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"13,274",,"13,274"
2013,07,15JUL2013,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"13,922",,"13,922"
2013,08,15AUG2013,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"14,595",,"14,595"
2013,09,15SEP2013,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"15,281",,"15,281"
2013,10,15OCT2013,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"15,958",,"15,958"
2013,11,15NOV2013,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"16,666",,"16,666"
2013,12,15DEC2013,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"17,225",,"17,225"
2014,01,15JAN2014,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"18,414",,"18,414"
2014,02,15FEB2014,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"18,610",,"18,610"
2014,03,15MAR2014,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"19,264",,"19,264"
2014,04,15APR2014,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"19,881",,"19,881"
2014,05,15MAY2014,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"20,739",,"20,739"
2014,06,15JUN2014,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"21,354",,"21,354"
2014,07,15JUL2014,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"22,113",,"22,113"
2014,08,15AUG2014,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"23,030",,"23,030"
2014,09,15SEP2014,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"23,923",,"23,923"
2014,10,15OCT2014,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"25,013",,"25,013"
2014,11,15NOV2014,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"25,817",,"25,817"
2014,12,15DEC2014,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"26,750",,"26,750"
2015,01,15JAN2015,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"28,026",,"28,026"
2015,02,15FEB2015,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"29,012",,"29,012"
2015,03,15MAR2015,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"30,036",,"30,036"
2015,04,15APR2015,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"31,055",,"31,055"
2015,05,15MAY2015,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"32,006",,"32,006"
2015,06,15JUN2015,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"32,820",,"32,820"
2015,07,15JUL2015,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"33,727",,"33,727"
2015,08,15AUG2015,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"34,449",,"34,449"
2015,09,15SEP2015,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"34,850",,"34,850"
2015,10,15OCT2015,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"35,748",,"35,748"
2015,11,15NOV2015,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"36,976",,"36,976"
2015,12,15DEC2015,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"38,409",,"38,409"
2016,01,15JAN2016,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"38,741",,"38,741"
2016,02,15FEB2016,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"39,068",,"39,068"
2016,03,15MAR2016,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"39,161",,"39,161"
2016,04,15APR2016,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"39,555",,"39,555"
2016,05,15MAY2016,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"39,873",,"39,873"
2016,06,15JUN2016,100707,"T.V.I. NACIONAL, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"39,953",,"39,953"
2018,10,15OCT2018,100747,"COMERCIALIZADORA DE FRECUENCIAS SATELITALES, S. DE R.L. DE C.V.",C149,DISH,G002,DISH-MVS,,,"2,429"
2018,11,15NOV2018,100747,"COMERCIALIZADORA DE FRECUENCIAS SATELITALES, S. DE R.L. DE C.V.",C149,DISH,G002,DISH-MVS,,,"5,418"
2018,12,15DEC2018,100747,"COMERCIALIZADORA DE FRECUENCIAS SATELITALES, S. DE R.L. DE C.V.",C149,DISH,G002,DISH-MVS,,,"7,908"
2019,01,15JAN2019,100747,"COMERCIALIZADORA DE FRECUENCIAS SATELITALES, S. DE R.L. DE C.V.",C149,DISH,G002,DISH-MVS,,,"12,490"
2019,02,15FEB2019,100747,"COMERCIALIZADORA DE FRECUENCIAS SATELITALES, S. DE R.L. DE C.V.",C149,DISH,G002,DISH-MVS,,,"17,924"
2019,03,15MAR2019,100747,"COMERCIALIZADORA DE FRECUENCIAS SATELITALES, S. DE R.L. DE C.V.",C149,DISH,G002,DISH-MVS,,,"22,883"
2019,04,15APR2019,100747,"COMERCIALIZADORA DE FRECUENCIAS SATELITALES, S. DE R.L. DE C.V.",C149,DISH,G002,DISH-MVS,,,"26,393"
2019,05,15MAY2019,100747,"COMERCIALIZADORA DE FRECUENCIAS SATELITALES, S. DE R.L. DE C.V.",C149,DISH,G002,DISH-MVS,,,"29,540"
2019,06,15JUN2019,100747,"COMERCIALIZADORA DE FRECUENCIAS SATELITALES, S. DE R.L. DE C.V.",C149,DISH,G002,DISH-MVS,,,"33,763"
2013,01,15JAN2013,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"13,379",,"13,379"
2013,02,15FEB2013,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"13,759",,"13,759"
2013,03,15MAR2013,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"14,101",,"14,101"
2013,04,15APR2013,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"14,729",,"14,729"
2013,05,15MAY2013,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"15,341",,"15,341"
2013,06,15JUN2013,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"15,980",,"15,980"
2013,07,15JUL2013,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"16,603",,"16,603"
2013,08,15AUG2013,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"17,253",,"17,253"
2013,09,15SEP2013,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"17,908",,"17,908"
2013,10,15OCT2013,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"18,558",,"18,558"
2013,11,15NOV2013,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"19,234",,"19,234"
2013,12,15DEC2013,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"19,738",,"19,738"
2014,01,15JAN2014,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"20,955",,"20,955"
2014,02,15FEB2014,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"21,001",,"21,001"
2014,03,15MAR2014,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"21,551",,"21,551"
2014,04,15APR2014,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"22,033",,"22,033"
2014,05,15MAY2014,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"22,790",,"22,790"
2014,06,15JUN2014,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"23,268",,"23,268"
2014,07,15JUL2014,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"23,907",,"23,907"
2014,08,15AUG2014,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"24,707",,"24,707"
2014,09,15SEP2014,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"25,478",,"25,478"
2014,10,15OCT2014,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"26,458",,"26,458"
2014,11,15NOV2014,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"27,122",,"27,122"
2014,12,15DEC2014,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"27,925",,"27,925"
2015,01,15JAN2015,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"29,076",,"29,076"
2015,02,15FEB2015,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"29,917",,"29,917"
2015,03,15MAR2015,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"30,813",,"30,813"
2015,04,15APR2015,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"32,282",,"32,282"
2015,05,15MAY2015,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"32,975",,"32,975"
2015,06,15JUN2015,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"33,295",,"33,295"
2015,07,15JUL2015,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"33,762",,"33,762"
2015,08,15AUG2015,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"34,615",,"34,615"
2015,09,15SEP2015,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"35,102",,"35,102"
2015,10,15OCT2015,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"35,191",,"35,191"
2015,11,15NOV2015,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"35,656",,"35,656"
2015,12,15DEC2015,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"36,418",,"36,418"
2016,01,15JAN2016,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"37,290",,"37,290"
2016,02,15FEB2016,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"37,650",,"37,650"
2016,03,15MAR2016,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"37,779",,"37,779"
2016,04,15APR2016,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"38,488",,"38,488"
2016,05,15MAY2016,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"39,097",,"39,097"
2016,06,15JUN2016,100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"39,550",,"39,550"
2017,10,15OCT2017,100770,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",C508,SKY,G004,GRUPO TELEVISA,389,,389
2017,11,15NOV2017,100770,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",C508,SKY,G004,GRUPO TELEVISA,630,,630
2017,12,15DEC2017,100770,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",C508,SKY,G004,GRUPO TELEVISA,863,,863
2018,01,15JAN2018,100770,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",C508,SKY,G004,GRUPO TELEVISA,"1,167",,"1,167"
2018,02,15FEB2018,100770,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",C508,SKY,G004,GRUPO TELEVISA,"1,895",,"1,895"
2018,03,15MAR2018,100770,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",C508,SKY,G004,GRUPO TELEVISA,"2,292",,"2,292"
2018,04,15APR2018,100770,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",C508,SKY,G004,GRUPO TELEVISA,"2,686",,"2,686"
2018,05,15MAY2018,100770,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",C508,SKY,G004,GRUPO TELEVISA,"2,962",,"2,962"
2018,06,15JUN2018,100770,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",C508,SKY,G004,GRUPO TELEVISA,"3,098",,"3,098"
