FOLIO,CONCESIONARIO,K_EMPRESA,EMPRESA,K_GRUPO,GRUPO,K_ENTIDAD,ENTIDAD,FECHA,ANIO,MES,K_ACCESO_INTERNET,TECNO_ACCESO_INTERNET,A_TOTAL_E,A_RESIDENCIAL_E,A_NO_RESIDENCIAL_E
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15SEP2013,2013,09,03,Fibra Óptica,"6,077","5,264",813
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15OCT2013,2013,10,03,Fibra Óptica,"6,429","5,587",842
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15NOV2013,2013,11,03,Fibra Óptica,"6,633","5,757",876
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15DEC2013,2013,12,03,Fibra Óptica,"6,701","5,788",913
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15JAN2014,2014,01,03,Fibra Óptica,"6,842","5,910",932
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15FEB2014,2014,02,03,Fibra Óptica,"6,918","5,957",961
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15MAR2014,2014,03,03,Fibra Óptica,"6,988","6,016",972
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15APR2014,2014,04,03,Fibra Óptica,"7,018","6,053",965
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15MAY2014,2014,05,03,Fibra Óptica,"7,137","6,153",984
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15JUN2014,2014,06,03,Fibra Óptica,"7,306","6,313",993
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15JUL2014,2014,07,03,Fibra Óptica,"7,599","6,521","1,078"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15AUG2014,2014,08,03,Fibra Óptica,"7,886","6,730","1,156"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15SEP2014,2014,09,03,Fibra Óptica,"8,106","6,911","1,195"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15OCT2014,2014,10,03,Fibra Óptica,"8,596","7,345","1,251"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15NOV2014,2014,11,03,Fibra Óptica,"3,664","3,408",256
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15DEC2014,2014,12,03,Fibra Óptica,"8,675","7,386","1,289"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15JAN2015,2015,01,03,Fibra Óptica,"8,944","7,616","1,328"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15FEB2015,2015,02,03,Fibra Óptica,"9,226","7,838","1,388"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15MAR2015,2015,03,03,Fibra Óptica,"9,472","8,030","1,442"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15APR2015,2015,04,03,Fibra Óptica,"9,754","8,276","1,478"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15MAY2015,2015,05,03,Fibra Óptica,"10,021","8,499","1,522"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15JUN2015,2015,06,03,Fibra Óptica,"10,307","8,735","1,572"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15JUL2015,2015,07,03,Fibra Óptica,"11,021","9,386","1,635"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15AUG2015,2015,08,03,Fibra Óptica,"12,043","10,301","1,742"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15SEP2015,2015,09,03,Fibra Óptica,"13,205","11,330","1,875"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15OCT2015,2015,10,03,Fibra Óptica,"14,263","12,206","2,057"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15NOV2015,2015,11,03,Fibra Óptica,"14,940","12,754","2,186"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15DEC2015,2015,12,03,Fibra Óptica,"16,228","13,853","2,375"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15JAN2016,2016,01,03,Fibra Óptica,"17,121","14,591","2,530"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15FEB2016,2016,02,03,Fibra Óptica,"18,244","15,398","2,846"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15MAR2016,2016,03,03,Fibra Óptica,"21,146","17,458","3,688"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15APR2016,2016,04,03,Fibra Óptica,"25,022","20,399","4,623"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15MAY2016,2016,05,03,Fibra Óptica,"28,672","23,471","5,201"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15JUN2016,2016,06,03,Fibra Óptica,"33,568","27,692","5,876"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15JUL2016,2016,07,03,Fibra Óptica,"37,655","31,333","6,322"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15AUG2016,2016,08,03,Fibra Óptica,"41,624","34,831","6,793"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15SEP2016,2016,09,03,Fibra Óptica,"44,965","37,600","7,365"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15OCT2016,2016,10,03,Fibra Óptica,"47,774","38,677","9,097"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15NOV2016,2016,11,03,Fibra Óptica,"50,239","40,414","9,825"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15DEC2016,2016,12,03,Fibra Óptica,"52,380","42,029","10,351"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15JAN2017,2017,01,03,Fibra Óptica,"54,094","43,895","10,199"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15FEB2017,2017,02,03,Fibra Óptica,"55,360","44,725","10,635"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15MAR2017,2017,03,03,Fibra Óptica,"57,505","46,230","11,275"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15APR2017,2017,04,03,Fibra Óptica,"58,611","46,940","11,671"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15MAY2017,2017,05,03,Fibra Óptica,"59,372","47,388","11,984"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15JUN2017,2017,06,03,Fibra Óptica,"60,751","48,295","12,456"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15JUL2017,2017,07,03,Fibra Óptica,"62,219","49,275","12,944"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15AUG2017,2017,08,03,Fibra Óptica,"64,131","50,670","13,461"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15SEP2017,2017,09,03,Fibra Óptica,"64,473","50,723","13,750"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15OCT2017,2017,10,03,Fibra Óptica,"64,014","50,174","13,840"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15NOV2017,2017,11,03,Fibra Óptica,"63,702","49,806","13,896"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15DEC2017,2017,12,03,Fibra Óptica,"65,045","50,829","14,216"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15JAN2018,2018,01,03,Fibra Óptica,"67,428","52,691","14,737"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15FEB2018,2018,02,03,Fibra Óptica,"68,379","53,434","14,945"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15MAR2018,2018,03,03,Fibra Óptica,"69,570","54,365","15,205"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15APR2018,2018,04,03,Fibra Óptica,"71,148","55,598","15,550"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15MAY2018,2018,05,03,Fibra Óptica,"72,851","56,929","15,922"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15JUN2018,2018,06,03,Fibra Óptica,"74,233","58,009","16,224"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15JUL2018,2018,07,03,Fibra Óptica,"75,967","59,364","16,603"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15AUG2018,2018,08,03,Fibra Óptica,"77,731","60,742","16,989"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15SEP2018,2018,09,03,Fibra Óptica,"79,542","62,158","17,384"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15OCT2018,2018,10,03,Fibra Óptica,"80,913","63,229","17,684"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15NOV2018,2018,11,03,Fibra Óptica,"83,461","65,220","18,241"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15DEC2018,2018,12,03,Fibra Óptica,"87,044","68,020","19,024"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15JAN2019,2019,01,03,Fibra Óptica,"89,830","70,198","19,632"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15FEB2019,2019,02,03,Fibra Óptica,"93,137","73,655","19,482"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15MAR2019,2019,03,03,Fibra Óptica,"95,568","75,578","19,990"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15APR2019,2019,04,03,Fibra Óptica,"98,141","77,690","20,451"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15MAY2019,2019,05,03,Fibra Óptica,"99,852","79,045","20,807"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,21,Puebla,15JUN2019,2019,06,03,Fibra Óptica,"101,587","80,420","21,167"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15JAN2013,2013,01,02,DSL,"132,103","104,481","27,622"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15FEB2013,2013,02,02,DSL,"131,323","103,703","27,620"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15MAR2013,2013,03,02,DSL,"130,811","103,123","27,688"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15APR2013,2013,04,02,DSL,"130,736","102,909","27,827"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15MAY2013,2013,05,02,DSL,"130,372","102,536","27,836"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15JUN2013,2013,06,02,DSL,"130,382","102,381","28,001"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15JUL2013,2013,07,02,DSL,"130,578","102,434","28,144"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15AUG2013,2013,08,02,DSL,"131,138","102,791","28,347"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15SEP2013,2013,09,02,DSL,"131,126","102,700","28,426"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15OCT2013,2013,10,02,DSL,"131,592","102,814","28,778"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15NOV2013,2013,11,02,DSL,"131,798","102,934","28,864"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15DEC2013,2013,12,02,DSL,"131,756","102,831","28,925"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15JAN2014,2014,01,02,DSL,"132,444","103,342","29,102"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15FEB2014,2014,02,02,DSL,"132,694","103,437","29,257"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15MAR2014,2014,03,02,DSL,"133,013","103,567","29,446"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15APR2014,2014,04,02,DSL,"133,268","103,664","29,604"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15MAY2014,2014,05,02,DSL,"133,563","103,744","29,819"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15JUN2014,2014,06,02,DSL,"133,509","103,611","29,898"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15JUL2014,2014,07,02,DSL,"134,106","103,924","30,182"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15AUG2014,2014,08,02,DSL,"134,698","104,326","30,372"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15SEP2014,2014,09,02,DSL,"135,274","104,708","30,566"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15OCT2014,2014,10,02,DSL,"135,483","104,826","30,657"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15NOV2014,2014,11,02,DSL,"135,639","104,929","30,710"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15DEC2014,2014,12,02,DSL,"129,016","99,353","29,663"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15JAN2015,2015,01,02,DSL,"129,562","99,855","29,707"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15FEB2015,2015,02,02,DSL,"130,145","100,217","29,928"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15MAR2015,2015,03,02,DSL,"130,635","100,587","30,048"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15APR2015,2015,04,02,DSL,"130,908","100,768","30,140"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15MAY2015,2015,05,02,DSL,"131,453","101,135","30,318"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15JUN2015,2015,06,02,DSL,"131,899","101,416","30,483"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15JUL2015,2015,07,02,DSL,"132,130","101,627","30,503"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15AUG2015,2015,08,02,DSL,"132,165","101,886","30,279"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15SEP2015,2015,09,02,DSL,"132,761","102,381","30,380"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15OCT2015,2015,10,02,DSL,"132,488","102,244","30,244"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15NOV2015,2015,11,02,DSL,"132,166","101,950","30,216"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15DEC2015,2015,12,02,DSL,"131,080","101,194","29,886"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15JAN2016,2016,01,02,DSL,"129,964","100,415","29,549"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15FEB2016,2016,02,02,DSL,"129,429","99,856","29,573"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15MAR2016,2016,03,02,DSL,"127,944","98,640","29,304"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15APR2016,2016,04,02,DSL,"126,898","97,828","29,070"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15MAY2016,2016,05,02,DSL,"126,289","97,317","28,972"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15JUN2016,2016,06,02,DSL,"125,635","96,811","28,824"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15JUL2016,2016,07,02,DSL,"124,305","95,601","28,704"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15AUG2016,2016,08,02,DSL,"122,612","93,881","28,731"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15SEP2016,2016,09,02,DSL,"121,996","93,155","28,841"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15OCT2016,2016,10,02,DSL,"121,543","90,837","30,706"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15NOV2016,2016,11,02,DSL,"120,891","90,122","30,769"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15DEC2016,2016,12,02,DSL,"121,231","90,447","30,784"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15JAN2017,2017,01,02,DSL,"121,062","91,974","29,088"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15FEB2017,2017,02,02,DSL,"120,509","91,362","29,147"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15MAR2017,2017,03,02,DSL,"119,702","90,456","29,246"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15APR2017,2017,04,02,DSL,"119,041","89,813","29,228"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15MAY2017,2017,05,02,DSL,"118,985","89,655","29,330"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15JUN2017,2017,06,02,DSL,"118,422","89,047","29,375"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15JUL2017,2017,07,02,DSL,"117,703","88,329","29,374"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15AUG2017,2017,08,02,DSL,"118,323","88,773","29,550"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15SEP2017,2017,09,02,DSL,"117,713","88,083","29,630"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15OCT2017,2017,10,02,DSL,"117,605","87,812","29,793"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15NOV2017,2017,11,02,DSL,"117,118","87,395","29,723"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15DEC2017,2017,12,02,DSL,"116,988","87,425","29,563"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15JAN2018,2018,01,02,DSL,"117,139","87,538","29,601"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15FEB2018,2018,02,02,DSL,"117,069","87,486","29,583"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15MAR2018,2018,03,02,DSL,"116,782","87,271","29,511"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15APR2018,2018,04,02,DSL,"116,622","87,151","29,471"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15MAY2018,2018,05,02,DSL,"115,491","86,306","29,185"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15JUN2018,2018,06,02,DSL,"114,204","85,345","28,859"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15JUL2018,2018,07,02,DSL,"113,014","84,456","28,558"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,22,Queretaro,15AUG2018,2018,08,02,DSL,"112,204","83,850","28,354"
