FOLIO,CONCESIONARIO,FECHA,ANIO,MES,K_EMPRESA,EMPRESA,K_GRUPO,GRUPO,A_TOTAL_E,A_V1_E,A_V2_E,A_V3_E,A_V4_E
100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",15JUL2017,2017,07,C089,CABLEMAS,G004,GRUPO TELEVISA,"1,283,325","2,708","364,852","914,005","1,760"
100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",15AUG2017,2017,08,C089,CABLEMAS,G004,GRUPO TELEVISA,"1,306,403","2,742","365,848","935,969","1,844"
100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",15SEP2017,2017,09,C089,CABLEMAS,G004,GRUPO TELEVISA,"1,324,105","2,460","366,842","952,832","1,971"
100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",15OCT2017,2017,10,C089,CABLEMAS,G004,GRUPO TELEVISA,"1,349,476","1,739","367,308","978,391","2,038"
100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",15NOV2017,2017,11,C089,CABLEMAS,G004,GRUPO TELEVISA,"1,367,648",969,"359,176","1,005,421","2,082"
100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",15DEC2017,2017,12,C089,CABLEMAS,G004,GRUPO TELEVISA,"1,394,756",409,"356,554","1,035,438","2,355"
100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",15JAN2018,2018,01,C089,CABLEMAS,G004,GRUPO TELEVISA,"1,425,091",371,"354,365","1,067,774","2,581"
100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",15FEB2018,2018,02,C089,CABLEMAS,G004,GRUPO TELEVISA,"1,448,726",378,"347,153","1,098,623","2,572"
100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",15MAR2018,2018,03,C089,CABLEMAS,G004,GRUPO TELEVISA,"1,471,637",371,"339,513","1,129,287","2,466"
100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",15APR2018,2018,04,C089,CABLEMAS,G004,GRUPO TELEVISA,"1,495,317",339,"334,053","1,158,226","2,699"
100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",15MAY2018,2018,05,C089,CABLEMAS,G004,GRUPO TELEVISA,"1,516,416",291,"331,365","1,181,967","2,793"
100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",15JUN2018,2018,06,C089,CABLEMAS,G004,GRUPO TELEVISA,"1,530,294",268,"326,143","1,201,089","2,794"
100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",15JUL2018,2018,07,C089,CABLEMAS,G004,GRUPO TELEVISA,"1,535,757",249,"315,552","1,215,856","4,100"
100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",15AUG2018,2018,08,C089,CABLEMAS,G004,GRUPO TELEVISA,"1,544,420",241,"304,421","1,236,813","2,945"
100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",15SEP2018,2018,09,C089,CABLEMAS,G004,GRUPO TELEVISA,"1,554,556",223,"293,274","1,257,929","3,130"
100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",15OCT2018,2018,10,C089,CABLEMAS,G004,GRUPO TELEVISA,"1,560,941",196,"280,519","1,276,947","3,279"
100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",15NOV2018,2018,11,C089,CABLEMAS,G004,GRUPO TELEVISA,"1,568,430",190,"267,963","1,296,924","3,353"
100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",15DEC2018,2018,12,C089,CABLEMAS,G004,GRUPO TELEVISA,"1,579,907",184,"258,288","1,318,051","3,384"
100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",15JAN2019,2019,01,C089,CABLEMAS,G004,GRUPO TELEVISA,"1,591,498",179,"249,339","1,338,424","3,556"
100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",15FEB2019,2019,02,C089,CABLEMAS,G004,GRUPO TELEVISA,"1,596,354",164,"239,935","1,352,589","3,666"
100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",15MAR2019,2019,03,C089,CABLEMAS,G004,GRUPO TELEVISA,"1,603,258",157,"231,640","1,367,685","3,776"
100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",15APR2019,2019,04,C089,CABLEMAS,G004,GRUPO TELEVISA,"1,612,551",146,"223,788","1,384,732","3,885"
100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",15MAY2019,2019,05,C089,CABLEMAS,G004,GRUPO TELEVISA,"1,622,212",143,"215,866","1,402,238","3,965"
100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",15JUN2019,2019,06,C089,CABLEMAS,G004,GRUPO TELEVISA,"1,621,958",65,"206,149","1,411,477","4,267"
100622,"IP MATRIX, S.A. DE C.V.",15JAN2015,2015,01,C259,TRANSTELCO,C259,TRANSTELCO,372,0,0,372,0
100622,"IP MATRIX, S.A. DE C.V.",15FEB2015,2015,02,C259,TRANSTELCO,C259,TRANSTELCO,383,0,0,383,0
100622,"IP MATRIX, S.A. DE C.V.",15MAR2015,2015,03,C259,TRANSTELCO,C259,TRANSTELCO,414,0,0,414,0
100622,"IP MATRIX, S.A. DE C.V.",15APR2015,2015,04,C259,TRANSTELCO,C259,TRANSTELCO,509,0,0,509,0
100622,"IP MATRIX, S.A. DE C.V.",15MAY2015,2015,05,C259,TRANSTELCO,C259,TRANSTELCO,528,0,0,528,0
100622,"IP MATRIX, S.A. DE C.V.",15JUN2015,2015,06,C259,TRANSTELCO,C259,TRANSTELCO,673,0,0,673,0
100622,"IP MATRIX, S.A. DE C.V.",15JUL2015,2015,07,C259,TRANSTELCO,C259,TRANSTELCO,684,0,0,684,0
100622,"IP MATRIX, S.A. DE C.V.",15AUG2015,2015,08,C259,TRANSTELCO,C259,TRANSTELCO,706,0,0,706,0
100622,"IP MATRIX, S.A. DE C.V.",15SEP2015,2015,09,C259,TRANSTELCO,C259,TRANSTELCO,730,0,0,730,0
100622,"IP MATRIX, S.A. DE C.V.",15OCT2015,2015,10,C259,TRANSTELCO,C259,TRANSTELCO,749,0,0,749,0
100622,"IP MATRIX, S.A. DE C.V.",15NOV2015,2015,11,C259,TRANSTELCO,C259,TRANSTELCO,766,0,0,766,0
100622,"IP MATRIX, S.A. DE C.V.",15DEC2015,2015,12,C259,TRANSTELCO,C259,TRANSTELCO,793,0,0,793,0
100622,"IP MATRIX, S.A. DE C.V.",15JAN2016,2016,01,C259,TRANSTELCO,C259,TRANSTELCO,806,0,0,806,0
100622,"IP MATRIX, S.A. DE C.V.",15FEB2016,2016,02,C259,TRANSTELCO,C259,TRANSTELCO,816,0,0,816,0
100622,"IP MATRIX, S.A. DE C.V.",15MAR2016,2016,03,C259,TRANSTELCO,C259,TRANSTELCO,828,0,0,828,0
100622,"IP MATRIX, S.A. DE C.V.",15APR2016,2016,04,C259,TRANSTELCO,C259,TRANSTELCO,844,0,0,844,0
100622,"IP MATRIX, S.A. DE C.V.",15MAY2016,2016,05,C259,TRANSTELCO,C259,TRANSTELCO,854,0,0,854,0
100622,"IP MATRIX, S.A. DE C.V.",15JUN2016,2016,06,C259,TRANSTELCO,C259,TRANSTELCO,865,0,0,865,0
100622,"IP MATRIX, S.A. DE C.V.",15JUL2016,2016,07,C259,TRANSTELCO,C259,TRANSTELCO,881,0,0,881,0
100622,"IP MATRIX, S.A. DE C.V.",15AUG2016,2016,08,C259,TRANSTELCO,C259,TRANSTELCO,898,0,0,898,0
100622,"IP MATRIX, S.A. DE C.V.",15SEP2016,2016,09,C259,TRANSTELCO,C259,TRANSTELCO,922,0,0,922,0
100622,"IP MATRIX, S.A. DE C.V.",15OCT2016,2016,10,C259,TRANSTELCO,C259,TRANSTELCO,946,0,0,946,0
100622,"IP MATRIX, S.A. DE C.V.",15NOV2016,2016,11,C259,TRANSTELCO,C259,TRANSTELCO,966,0,0,966,0
100622,"IP MATRIX, S.A. DE C.V.",15DEC2016,2016,12,C259,TRANSTELCO,C259,TRANSTELCO,970,0,0,970,0
100622,"IP MATRIX, S.A. DE C.V.",15JAN2017,2017,01,C259,TRANSTELCO,C259,TRANSTELCO,"1,004",,,"1,004",
100622,"IP MATRIX, S.A. DE C.V.",15FEB2017,2017,02,C259,TRANSTELCO,C259,TRANSTELCO,"1,016",,,"1,016",
100622,"IP MATRIX, S.A. DE C.V.",15MAR2017,2017,03,C259,TRANSTELCO,C259,TRANSTELCO,"1,026",,,"1,026",
100622,"IP MATRIX, S.A. DE C.V.",15APR2017,2017,04,C259,TRANSTELCO,C259,TRANSTELCO,"1,020",,,"1,020",
100622,"IP MATRIX, S.A. DE C.V.",15MAY2017,2017,05,C259,TRANSTELCO,C259,TRANSTELCO,"1,042",,,"1,042",
100622,"IP MATRIX, S.A. DE C.V.",15JUN2017,2017,06,C259,TRANSTELCO,C259,TRANSTELCO,"1,060",,,"1,060",
100622,"IP MATRIX, S.A. DE C.V.",15JUL2017,2017,07,C259,TRANSTELCO,C259,TRANSTELCO,"1,065",,,"1,065",
100622,"IP MATRIX, S.A. DE C.V.",15AUG2017,2017,08,C259,TRANSTELCO,C259,TRANSTELCO,"1,084",,,"1,084",
100622,"IP MATRIX, S.A. DE C.V.",15SEP2017,2017,09,C259,TRANSTELCO,C259,TRANSTELCO,"1,100",,,"1,100",
100622,"IP MATRIX, S.A. DE C.V.",15OCT2017,2017,10,C259,TRANSTELCO,C259,TRANSTELCO,"1,109",,,"1,109",
100622,"IP MATRIX, S.A. DE C.V.",15NOV2017,2017,11,C259,TRANSTELCO,C259,TRANSTELCO,"1,118",,,"1,118",
100622,"IP MATRIX, S.A. DE C.V.",15DEC2017,2017,12,C259,TRANSTELCO,C259,TRANSTELCO,"1,074",,,"1,074",
100622,"IP MATRIX, S.A. DE C.V.",15JAN2018,2018,01,C259,TRANSTELCO,C259,TRANSTELCO,"1,104",,,"1,104",
100622,"IP MATRIX, S.A. DE C.V.",15FEB2018,2018,02,C259,TRANSTELCO,C259,TRANSTELCO,"1,129",,,"1,129",
100622,"IP MATRIX, S.A. DE C.V.",15MAR2018,2018,03,C259,TRANSTELCO,C259,TRANSTELCO,"1,105",,,"1,105",
100622,"IP MATRIX, S.A. DE C.V.",15APR2018,2018,04,C259,TRANSTELCO,C259,TRANSTELCO,"1,124",,,,"1,124"
100622,"IP MATRIX, S.A. DE C.V.",15MAY2018,2018,05,C259,TRANSTELCO,C259,TRANSTELCO,"1,133",,,,"1,133"
100622,"IP MATRIX, S.A. DE C.V.",15JUN2018,2018,06,C259,TRANSTELCO,C259,TRANSTELCO,"1,145",,,,"1,145"
100622,"IP MATRIX, S.A. DE C.V.",15JUL2018,2018,07,C259,TRANSTELCO,C259,TRANSTELCO,"1,159",,,,"1,159"
100622,"IP MATRIX, S.A. DE C.V.",15AUG2018,2018,08,C259,TRANSTELCO,C259,TRANSTELCO,"1,191",,,,"1,191"
100622,"IP MATRIX, S.A. DE C.V.",15SEP2018,2018,09,C259,TRANSTELCO,C259,TRANSTELCO,"1,205",,,,"1,205"
100622,"IP MATRIX, S.A. DE C.V.",15OCT2018,2018,10,C259,TRANSTELCO,C259,TRANSTELCO,"1,219",,,,"1,219"
100622,"IP MATRIX, S.A. DE C.V.",15NOV2018,2018,11,C259,TRANSTELCO,C259,TRANSTELCO,"1,233",,,,"1,233"
100622,"IP MATRIX, S.A. DE C.V.",15DEC2018,2018,12,C259,TRANSTELCO,C259,TRANSTELCO,"1,234",,,,"1,234"
100622,"IP MATRIX, S.A. DE C.V.",15JAN2019,2019,01,C259,TRANSTELCO,C259,TRANSTELCO,"1,260",,,,"1,260"
100622,"IP MATRIX, S.A. DE C.V.",15FEB2019,2019,02,C259,TRANSTELCO,C259,TRANSTELCO,"1,270",,,,"1,270"
100622,"IP MATRIX, S.A. DE C.V.",15MAR2019,2019,03,C259,TRANSTELCO,C259,TRANSTELCO,"1,284",,,,"1,284"
100622,"IP MATRIX, S.A. DE C.V.",15APR2019,2019,04,C259,TRANSTELCO,C259,TRANSTELCO,"1,285",0,0,0,"1,285"
100622,"IP MATRIX, S.A. DE C.V.",15MAY2019,2019,05,C259,TRANSTELCO,C259,TRANSTELCO,"1,294",0,0,0,"1,294"
100622,"IP MATRIX, S.A. DE C.V.",15JUN2019,2019,06,C259,TRANSTELCO,C259,TRANSTELCO,"1,310",0,0,0,"1,310"
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15JAN2013,2013,01,C087,CABLECOM,C087,CABLECOM,"19,078","5,320","13,697",61,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15FEB2013,2013,02,C087,CABLECOM,C087,CABLECOM,"19,303","5,382","13,859",62,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15MAR2013,2013,03,C087,CABLECOM,C087,CABLECOM,"19,507","5,439","14,005",63,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15APR2013,2013,04,C087,CABLECOM,C087,CABLECOM,"20,069","5,596","14,409",64,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15MAY2013,2013,05,C087,CABLECOM,C087,CABLECOM,"20,612","5,748","14,798",66,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15JUN2013,2013,06,C087,CABLECOM,C087,CABLECOM,"21,172","5,904","15,200",68,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15JUL2013,2013,07,C087,CABLECOM,C087,CABLECOM,"21,712","6,054","15,588",70,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15AUG2013,2013,08,C087,CABLECOM,C087,CABLECOM,"22,269","6,210","15,988",71,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15SEP2013,2013,09,C087,CABLECOM,C087,CABLECOM,"22,824","6,364","16,387",73,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15OCT2013,2013,10,C087,CABLECOM,C087,CABLECOM,"23,375","6,518","16,782",75,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15NOV2013,2013,11,C087,CABLECOM,C087,CABLECOM,"23,941","6,676","17,188",77,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15DEC2013,2013,12,C087,CABLECOM,C087,CABLECOM,"24,298","6,886","17,334",78,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15JAN2014,2014,01,C087,CABLECOM,C087,CABLECOM,"25,513","7,346","18,079",88,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15FEB2014,2014,02,C087,CABLECOM,C087,CABLECOM,"25,297","7,446","17,765",86,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15MAR2014,2014,03,C087,CABLECOM,C087,CABLECOM,"25,716","7,936","17,691",88,1
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15APR2014,2014,04,C087,CABLECOM,C087,CABLECOM,"26,026","8,425","17,520",81,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15MAY2014,2014,05,C087,CABLECOM,C087,CABLECOM,"26,665","8,998","17,586",81,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15JUN2014,2014,06,C087,CABLECOM,C087,CABLECOM,"26,965","9,380","17,504",81,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15JUL2014,2014,07,C087,CABLECOM,C087,CABLECOM,"27,459","9,796","17,584",79,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15AUG2014,2014,08,C087,CABLECOM,G004,GRUPO TELEVISA,"28,123","10,149","17,894",79,1
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15SEP2014,2014,09,C087,CABLECOM,G004,GRUPO TELEVISA,"28,747","10,441","18,228",78,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15OCT2014,2014,10,C087,CABLECOM,G004,GRUPO TELEVISA,"29,608","10,753","18,773",81,1
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15NOV2014,2014,11,C087,CABLECOM,G004,GRUPO TELEVISA,"30,100","10,932","19,085",83,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15DEC2014,2014,12,C087,CABLECOM,G004,GRUPO TELEVISA,"30,749","11,168","19,497",84,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15JAN2015,2015,01,C087,CABLECOM,G004,GRUPO TELEVISA,"31,766","11,537","20,142",87,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15FEB2015,2015,02,C087,CABLECOM,G004,GRUPO TELEVISA,"32,435","11,780","20,566",89,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15MAR2015,2015,03,C087,CABLECOM,G004,GRUPO TELEVISA,"33,182","12,051","21,040",91,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15APR2015,2015,04,C087,CABLECOM,G004,GRUPO TELEVISA,"34,566","12,554","21,917",95,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15MAY2015,2015,05,C087,CABLECOM,G004,GRUPO TELEVISA,"34,867","12,663","22,108",96,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15JUN2015,2015,06,C087,CABLECOM,G004,GRUPO TELEVISA,"35,178","12,776","22,305",97,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15JUL2015,2015,07,C087,CABLECOM,G004,GRUPO TELEVISA,"35,064","12,735","22,233",96,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15AUG2015,2015,08,C087,CABLECOM,G004,GRUPO TELEVISA,"35,649","12,947","22,604",98,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15SEP2015,2015,09,C087,CABLECOM,G004,GRUPO TELEVISA,"35,850","13,020","22,731",98,1
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15OCT2015,2015,10,C087,CABLECOM,G004,GRUPO TELEVISA,"36,054","13,094","22,861",99,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15NOV2015,2015,11,C087,CABLECOM,G004,GRUPO TELEVISA,"36,839","13,379","23,358",101,1
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15DEC2015,2015,12,C087,CABLECOM,G004,GRUPO TELEVISA,"37,758","13,713","23,941",104,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15JAN2016,2016,01,C087,CABLECOM,G004,GRUPO TELEVISA,"38,135","13,850","24,180",105,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15FEB2016,2016,02,C087,CABLECOM,G004,GRUPO TELEVISA,"38,094","13,835","24,154",105,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15MAR2016,2016,03,C087,CABLECOM,G004,GRUPO TELEVISA,"38,129","13,848","24,176",105,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15APR2016,2016,04,C087,CABLECOM,G004,GRUPO TELEVISA,"37,977","13,793","24,080",104,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15MAY2016,2016,05,C087,CABLECOM,G004,GRUPO TELEVISA,"38,141","13,852","24,184",105,0
100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",15JUN2016,2016,06,C087,CABLECOM,G004,GRUPO TELEVISA,"38,288","13,906","24,277",105,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15JAN2013,2013,01,C599,TV REY,C599,TV REY,"3,455","1,542","1,837",76,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15FEB2013,2013,02,C599,TV REY,C599,TV REY,"3,555","1,506","1,988",61,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15MAR2013,2013,03,C599,TV REY,C599,TV REY,"3,625","1,452","2,111",62,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15APR2013,2013,04,C599,TV REY,C599,TV REY,"3,716","1,370","2,264",82,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15MAY2013,2013,05,C599,TV REY,C599,TV REY,"3,872","1,303","2,477",92,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15JUN2013,2013,06,C599,TV REY,C599,TV REY,"3,954","1,236","2,640",78,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15JUL2013,2013,07,C599,TV REY,C599,TV REY,"4,165","1,148","2,941",76,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15AUG2013,2013,08,C599,TV REY,C599,TV REY,"4,427","1,011","3,298",118,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15SEP2013,2013,09,C599,TV REY,C599,TV REY,"4,631",926,"3,615",90,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15OCT2013,2013,10,C599,TV REY,C599,TV REY,"4,848",871,"3,902",75,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15NOV2013,2013,11,C599,TV REY,C599,TV REY,"5,081",848,"4,154",79,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15DEC2013,2013,12,C599,TV REY,C599,TV REY,"5,222",815,"4,333",74,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15JAN2014,2014,01,C599,TV REY,C599,TV REY,"5,400",719,"4,613",68,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15FEB2014,2014,02,C599,TV REY,C599,TV REY,"5,613",649,"4,893",71,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15MAR2014,2014,03,C599,TV REY,C599,TV REY,"5,906",613,"5,219",74,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15APR2014,2014,04,C599,TV REY,C599,TV REY,"6,190",562,"5,556",72,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15MAY2014,2014,05,C599,TV REY,C599,TV REY,"6,499",513,"5,909",77,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15JUN2014,2014,06,C599,TV REY,C599,TV REY,"6,694",480,"6,135",79,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15JUL2014,2014,07,C599,TV REY,C599,TV REY,"6,843",468,"6,296",79,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15AUG2014,2014,08,C599,TV REY,C599,TV REY,"7,115",417,"6,616",82,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15SEP2014,2014,09,C599,TV REY,C599,TV REY,"7,322",394,"6,845",82,1
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15OCT2014,2014,10,C599,TV REY,C599,TV REY,"7,576",367,"7,118",91,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15NOV2014,2014,11,C599,TV REY,C599,TV REY,"7,833",359,"7,385",89,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15DEC2014,2014,12,C599,TV REY,C599,TV REY,"8,089",354,"7,645",90,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15JAN2015,2015,01,C599,TV REY,C599,TV REY,"8,342",371,"7,873",98,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15FEB2015,2015,02,C599,TV REY,C599,TV REY,"8,389",372,"7,923",94,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15MAR2015,2015,03,C599,TV REY,C599,TV REY,"8,548",382,"8,063",103,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15APR2015,2015,04,C599,TV REY,C599,TV REY,"9,265",0,"8,876",389,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15MAY2015,2015,05,C599,TV REY,C599,TV REY,"9,616",0,"9,212",404,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15JUN2015,2015,06,C599,TV REY,C599,TV REY,"9,721",0,"9,313",408,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15JUL2015,2015,07,C599,TV REY,C599,TV REY,"9,713",0,"9,305",408,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15AUG2015,2015,08,C599,TV REY,C599,TV REY,"9,704",0,"9,296",408,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15SEP2015,2015,09,C599,TV REY,C599,TV REY,"9,710",0,"9,302",408,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15OCT2015,2015,10,C599,TV REY,C599,TV REY,"9,934",0,"9,517",417,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15NOV2015,2015,11,C599,TV REY,C599,TV REY,"9,914",0,"9,497",417,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15DEC2015,2015,12,C599,TV REY,C599,TV REY,"9,957",0,"9,539",418,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15JAN2016,2016,01,C599,TV REY,C599,TV REY,"10,044",0,"9,622",422,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15FEB2016,2016,02,C599,TV REY,C599,TV REY,"10,033",0,"9,611",422,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15MAR2016,2016,03,C599,TV REY,C599,TV REY,"10,049",0,"9,627",422,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15APR2016,2016,04,C599,TV REY,C599,TV REY,"9,921",0,"9,504",417,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15MAY2016,2016,05,C599,TV REY,C599,TV REY,"9,798",0,"9,386",412,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15JUN2016,2016,06,C599,TV REY,C599,TV REY,"9,573",0,"9,171",402,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15JUL2016,2016,07,C599,TV REY,C599,TV REY,"9,414",0,"9,019",395,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15AUG2016,2016,08,C599,TV REY,C599,TV REY,"9,159",0,"8,745",414,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15SEP2016,2016,09,C599,TV REY,C599,TV REY,"9,012",0,"8,617",395,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15OCT2016,2016,10,C599,TV REY,C599,TV REY,"9,088",0,"8,705",383,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15NOV2016,2016,11,C599,TV REY,C599,TV REY,"9,243",0,"8,864",379,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15DEC2016,2016,12,C599,TV REY,C599,TV REY,"9,354",0,"8,961",393,0
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15JAN2017,2017,01,C599,TV REY,C599,TV REY,"9,385",,"8,991",394,
100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",15FEB2017,2017,02,C599,TV REY,C599,TV REY,"9,286",,"8,896",390,
